Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Autro Regressive Mode Order 3 Coefficients for each channel ->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.7339958,0.422438893,3.221712071,-0.454981103,2.550102845,11.18642957,6.519073383,-0.043247329,3.301305266,16.35803201,-6.349235218,14.82633672,-0.019391536,2.631621124,56621.73618,1411.838279,367679.9213,4571.441512,-0.037938045,17.67745766,64.12403641,8.08559446,3.817254596,1.688912888,-1.153972012,0.435519699,-0.204032418,-1.322813298,0.670037731,-0.321910173,-1.254764978,0.550691625,-0.206284884,-1.107444487,0.508461132,-0.361389513,-1.259603874,0.645977341,-0.338916271,-1.046647949,0.500106103,-0.360753071,-1.047801442,0.447770579,-0.360085436,-1.113756112,0.557019091,-0.337888995,-0.948673199,0.386216626,-0.357498158,-0.976354279,0.423162491,-0.389852588,-1.130134927,0.377437453,-0.20681057,-1.330653146,0.659859816,-0.264103697,-1.31321759,0.593079481,-0.246390509,-1.161043059,0.458536909,-0.218510187,4
185.386478,0.362297538,4.215526296,-0.169061287,2.366537202,10.23236502,3.449758724,-0.064173598,3.066997639,16.13112686,6.516099742,17.75902087,-0.001023589,2.567807096,81440.64317,1354.724008,560813.779,4413.599675,0.011435896,16.60405637,89.29793975,7.005634338,3.231510066,1.292781965,-1.261471674,0.641459305,-0.347277558,-1.206526351,0.596242971,-0.376345295,-1.136375788,0.531726206,-0.353022698,-1.118043379,0.53706147,-0.357012986,-1.167140637,0.549642755,-0.340624079,-1.195982833,0.589683575,-0.321758516,-0.986413634,0.493109566,-0.447272024,-0.986632373,0.442937576,-0.409638883,-0.962360574,0.50360402,-0.47319673,-0.882093571,0.336754447,-0.437636714,-1.159498046,0.625695769,-0.452776069,-1.18935515,0.655635183,-0.443681607,-1.195109498,0.590124158,-0.383599903,-1.154804486,0.484051863,-0.306621293,4
43.24160267,0.577144374,2.671716718,-0.261435231,2.041126775,9.027182384,3.061944267,0.185007003,2.570652094,13.43537448,4.058079929,8.583707303,0.004584879,2.508475212,20524.72367,1314.65944,112184.5351,4303.792626,0.015214128,12.69882114,12.27450346,1.418491209,0.790908668,0.605071528,-0.969987738,0.476806397,-0.449333965,-0.885333676,0.409434812,-0.46829805,-0.852008718,0.400616037,-0.48919992,-1.112787443,0.673400253,-0.521533204,-1.016300152,0.527833196,-0.435703925,-0.949523502,0.561610318,-0.580569138,-0.682300642,0.39071497,-0.616238238,-0.803945707,0.398361465,-0.512068704,-0.690582517,0.446625324,-0.571506311,-0.736579355,0.368405262,-0.572329924,-0.905957142,0.453584757,-0.512698265,-0.80000792,0.38317411,-0.526357767,-0.955333731,0.341951162,-0.350759359,-1.018094321,0.472649661,-0.410099933,4
39.11917013,0.581157954,2.663877665,-0.179642701,2.024566742,10.24388577,-3.088969458,0.058069578,2.560100694,13.40143735,-3.721376534,8.362665528,-0.03332378,2.205977827,17473.84537,1004.064854,91706.68132,2948.741009,-0.026963438,12.56437999,16.65293539,1.745550737,1.272818792,0.75611927,-0.924539148,0.249737399,-0.267590105,-0.971630904,0.406127237,-0.398493128,-0.876083903,0.342541856,-0.412184965,-0.994853708,0.515263964,-0.472843984,-0.896168498,0.479554206,-0.498863565,-0.983642058,0.565676678,-0.515621315,-0.686985041,0.541060297,-0.55882245,-0.86616912,0.433344024,-0.516935901,-0.77570506,0.474798326,-0.504487319,-0.898954101,0.578408944,-0.527229781,-0.948787111,0.333780878,-0.320175585,-0.752477664,0.246723489,-0.439592657,-1.042301916,0.363859441,-0.255417206,-0.936137435,0.232828358,-0.211935266,4
46.15142337,0.543937798,2.81460039,0.017088937,1.933655154,11.41901261,-0.868024641,0.239057858,2.507273737,13.24790626,0.597752264,8.971685018,0.02641015,2.130688269,19860.89447,909.4147651,110678.7064,2643.3886,0.018779398,11.58184096,22.36829473,2.729656882,1.30834056,0.788145286,-1.037699697,0.369819958,-0.280103161,-0.987414987,0.433574582,-0.406331614,-0.799101799,0.358026137,-0.476354421,-0.914859405,0.344618668,-0.366335997,-1.099069845,0.496411419,-0.371721367,-0.849303575,0.350608678,-0.364370404,-0.831519055,0.460866362,-0.519829593,-0.899372271,0.437893264,-0.398786049,-0.850379874,0.594573938,-0.553254853,-0.959412762,0.553870903,-0.519111849,-1.005239813,0.523126638,-0.443649142,-0.799891052,0.308294081,-0.458631641,-1.176105106,0.53607664,-0.320571695,-0.966753584,0.445909209,-0.40989386,4
49.95493061,0.538076093,2.809749404,-0.324109395,2.076650634,8.5918271,-1.203061647,-0.086032815,2.647359895,13.65643483,-2.397251561,9.450537894,-0.020667133,2.149996477,22051.65135,967.9134662,121303.6939,2803.230134,0.0315394,13.28523934,18.05082994,2.821813028,1.214138037,0.778906969,-1.097649058,0.548446748,-0.415329996,-1.092832569,0.596606916,-0.46515598,-0.923105591,0.53688311,-0.55022983,-1.085424585,0.526457017,-0.374788071,-1.170720087,0.650801068,-0.438901038,-0.879182307,0.356352154,-0.402588134,-0.666370374,0.452221542,-0.537340766,-0.824050393,0.360702769,-0.498727243,-0.798474065,0.488567642,-0.594916628,-0.910269864,0.465945937,-0.463776937,-0.928947526,0.489266631,-0.495674421,-0.895126244,0.477507966,-0.532114286,-1.13198888,0.611440775,-0.436542492,-0.890422167,0.425316613,-0.461405765,4
64.95336177,0.552226425,2.851769443,-0.252232878,2.237217635,12.0639221,0.188359275,-0.010147873,2.860467367,15.54362786,-3.52884939,10.36500334,0.001766665,2.755812823,27943.63806,1510.180561,161266.4949,5098.769356,0.016782529,14.82795333,51.52419154,2.528758048,1.089875075,0.883367889,-0.966483647,0.413952611,-0.413571453,-1.030629539,0.562911314,-0.501847293,-0.843627066,0.435925545,-0.5038627,-0.97863177,0.588249274,-0.562321276,-0.97440437,0.54969837,-0.526796054,-0.909721992,0.440701942,-0.469358641,-0.782986205,0.466092456,-0.588486117,-0.769136779,0.422241626,-0.472104876,-0.808691932,0.509319534,-0.586482619,-0.884299612,0.535958892,-0.613133902,-0.914755981,0.463382773,-0.519392852,-0.826751527,0.51304855,-0.620576396,-1.028313579,0.554609345,-0.503084338,-0.899372612,0.475379683,-0.513718476,4
302.192712,0.268868833,4.744161545,-0.463803003,2.52366487,13.84322567,6.66014344,-0.334163875,3.368684453,21.92780935,-6.911319515,24.17999529,-0.008209271,2.609572474,127273.1883,1461.513542,925011.0971,5391.05538,0.035265016,19.86902555,180.8131921,14.00701789,6.190102723,3.50232981,-1.477570981,0.748936409,-0.24692001,-1.457682254,0.780742564,-0.294594498,-1.338546485,0.594642842,-0.233947728,-1.383007126,0.677704539,-0.26903145,-1.399140333,0.691332012,-0.271131934,-1.262465007,0.507627166,-0.215321378,-1.038237807,0.444532468,-0.36271684,-1.191765501,0.580205835,-0.361569848,-1.017903425,0.4253802,-0.378866289,-1.106468918,0.515708522,-0.379018127,-0.899348116,0.315532442,-0.385179553,-1.288067981,0.446226662,-0.134719003,-1.381689146,0.765976934,-0.358552311,-1.341687467,0.619524089,-0.253255175,4
252.0812153,0.338376028,3.353972903,-0.204189855,2.83680374,11.99249746,1.463814511,0.160379922,4.070064194,19.53523435,15.12554954,22.48902862,-0.012914649,2.711722888,144641.1835,1460.991738,1063560.751,4816.386278,-0.038654017,23.80473315,82.31967075,32.74753522,9.789361601,6.27475618,-1.507195308,0.805378195,-0.260258424,-1.610143557,0.952377798,-0.310112364,-1.628313644,1.016546504,-0.361713029,-1.508498702,0.800883219,-0.260891211,-1.485572952,0.748863599,-0.233761416,-1.356041293,0.610857021,-0.215817097,-1.145963152,0.522336273,-0.329242144,-1.276382623,0.601099912,-0.26869624,-1.283983692,0.581646563,-0.26038332,-1.399355697,0.67958172,-0.233765513,-1.468675976,0.761221512,-0.250924674,-1.525962917,0.876554232,-0.315195382,-1.540807577,0.864630988,-0.28801382,-1.574094626,0.948735069,-0.332430495,4
348.059597,0.305324467,3.619700713,-0.443344806,2.949485235,11.90930364,-2.342990521,0.063296167,4.260452222,19.79037944,-11.67687508,25.91236644,-0.003035071,2.610549532,160027.3902,1383.405091,1180327.407,4410.136956,-0.013404873,23.9184067,165.63274,15.39531549,12.90318,9.729144623,-1.682163235,1.037281173,-0.308351298,-1.70002379,0.992785011,-0.259014807,-1.599719608,0.894554513,-0.257886938,-1.554214694,0.832153233,-0.25040181,-1.711872278,1.032841027,-0.300471128,-1.400178873,0.618972589,-0.195428324,-1.046488241,0.45859461,-0.371324665,-1.183495693,0.544850991,-0.323727183,-1.473513906,0.827339556,-0.313206944,-1.355581837,0.69441783,-0.295956968,-1.624002305,0.960253685,-0.29270009,-1.558332097,0.858723615,-0.257135533,-1.687059598,1.06235734,-0.323069299,-1.556621044,0.855807009,-0.240125584,4
264.9275768,0.32319854,3.671229688,-0.633817562,2.957516213,13.93541753,-0.214000327,-0.076841768,4.018368784,17.45314301,1.075269375,22.67943568,0.016740279,2.851893885,101836.8152,1660.389083,696720.5317,5614.475069,-0.051601166,23.68262259,98.89107253,20.20094571,10.14726503,3.067068835,-1.561909877,0.846199091,-0.232057005,-1.511125124,0.731566089,-0.157442309,-1.399455607,0.637708756,-0.180445933,-1.36521966,0.547586541,-0.133754846,-1.341373024,0.518711877,-0.131445191,-1.302687261,0.466303529,-0.122308913,-0.954511328,0.404923315,-0.398888259,-1.115873521,0.41679091,-0.256216042,-1.226872665,0.500972871,-0.226237278,-1.125066735,0.335765554,-0.161212057,-1.353469277,0.608075543,-0.193383663,-1.454631118,0.735403375,-0.225165272,-1.358788065,0.584920166,-0.139236682,-1.53617644,0.830103037,-0.230664888,4
750.4793998,0.203742974,5.975712044,-0.518073665,3.123944861,13.97386045,2.583636674,0.304663326,4.315898364,19.15707781,15.77620822,38.26321288,5.15E-05,2.959051379,338007.4658,1819.33032,2789643.777,6431.639961,0.015125564,26.88926326,564.2756186,33.28536103,8.507198765,4.901315292,-1.428150873,0.648717729,-0.20470215,-1.42441093,0.571364489,-0.132652677,-1.453448221,0.741890292,-0.27656161,-1.336853096,0.560675868,-0.213874123,-1.339870875,0.517602893,-0.165876042,-1.387104989,0.602435139,-0.203802026,-1.170462829,0.545852394,-0.355670162,-1.159558238,0.50640874,-0.326637228,-1.049474798,0.47255001,-0.398062488,-1.345287039,0.695272955,-0.332741918,-1.485775979,0.772388004,-0.268095091,-1.546338534,0.865813602,-0.302239878,-1.37340514,0.622127436,-0.224855765,-1.412063417,0.651409517,-0.217950114,4
405.6458771,0.262108996,4.641859284,-0.89883117,2.932586818,15.51971427,-2.825645795,0.027109129,3.951472379,18.30420893,-10.74637096,28.31380764,0.00755193,2.874729745,183685.4666,1670.930829,1366106.94,5801.118872,-0.119794992,23.8173895,235.7312192,33.10262285,9.976337214,3.97411825,-1.509942057,0.746168548,-0.20052397,-1.547004116,0.795855941,-0.230269949,-1.479033452,0.694077381,-0.190640371,-1.414981351,0.717416347,-0.288808044,-1.446116473,0.579893102,-0.114846228,-1.396526886,0.561091264,-0.145985431,-1.02708384,0.351552118,-0.292739093,-1.185904449,0.410713298,-0.196001634,-1.177678568,0.542813344,-0.328241738,-1.097256771,0.455491067,-0.3254216,-1.373020286,0.625028379,-0.217991445,-1.366648101,0.588047619,-0.186695379,-1.369360786,0.649887034,-0.224698972,-1.38543149,0.641779893,-0.210075804,4
87.56332797,0.453687995,3.02741752,1.915015145,2.334209419,11.20776327,-10.24316349,-0.140490088,3.078197629,16.76402404,-2.641189074,13.10640262,-0.020662759,2.559322001,36591.0738,1321.975253,229832.8316,4254.580496,0.021719974,16.37132918,19.09032204,2.862254146,1.081820704,0.867788015,-1.134124895,0.558520874,-0.311076515,-1.236654135,0.674450404,-0.362143578,-1.018058519,0.514221971,-0.409937215,-1.128670718,0.532973885,-0.339821983,-1.26865463,0.60819866,-0.291380703,-1.155203979,0.497590202,-0.284354979,-0.884011235,0.402996258,-0.431567469,-1.059268094,0.552198023,-0.412809392,-0.960584194,0.482287749,-0.462286641,-0.894696013,0.386056412,-0.439982102,-0.969411501,0.419343869,-0.396892656,-1.040144383,0.451452985,-0.334335957,-1.105671049,0.429808083,-0.263702184,-1.117042944,0.510442515,-0.336019809,4
38.82609574,0.654962491,2.303859244,0.077624775,2.254428828,13.18372214,-0.731446808,0.182728096,2.871995823,16.42753042,2.308267787,8.199249316,-0.00338963,2.772877354,16904.20289,1536.471386,89615.4248,5211.309218,-0.069666175,15.9276034,11.75509268,2.398628215,1.063251491,0.986967049,-0.848882171,0.408850294,-0.466677535,-0.949834452,0.434058815,-0.412223019,-0.766144182,0.385252555,-0.50654942,-0.997374889,0.521200504,-0.46634559,-0.998847978,0.498144344,-0.457810812,-0.674934586,0.424051409,-0.575739759,-0.742670055,0.390988145,-0.567022876,-0.859646191,0.558551314,-0.608381916,-0.74270683,0.465855147,-0.605766153,-0.694707583,0.372944756,-0.564388805,-0.757133436,0.343134612,-0.469146447,-0.897658703,0.461128449,-0.459225431,-0.893103293,0.450410725,-0.489479259,-0.982475837,0.45859891,-0.431666413,4
42.46839791,0.589029949,2.597115629,-0.28457967,2.179802449,10.8231705,-0.2500855,0.061704428,2.720151024,14.66377954,2.175775018,8.688196122,-0.006629258,2.637303013,18513.78061,1440.811269,97341.6693,4924.819333,0.01488779,14.27922355,20.5215519,1.684933254,1.17802368,0.688691349,-1.081650893,0.58050415,-0.440695963,-1.05588699,0.520777262,-0.412733541,-0.842476407,0.422529562,-0.504952844,-0.899343574,0.485554302,-0.534144784,-1.03082387,0.462572326,-0.370635831,-0.776636391,0.41479934,-0.564520033,-0.68712134,0.372878467,-0.593531262,-0.815469929,0.482257734,-0.589196613,-0.800793315,0.482245688,-0.573425298,-0.730303848,0.463084476,-0.594534486,-0.823230785,0.397304083,-0.483626045,-0.989486334,0.542170649,-0.505477423,-0.913298984,0.389882519,-0.421016621,-1.113735457,0.544910572,-0.382696164,4
48.44300082,0.588267035,2.676137259,0.001120557,2.281210591,13.93804614,2.978766057,0.154705871,2.835498707,15.22824199,0.797067577,9.201271107,0.011294872,2.755624534,18144.544,1556.723767,96177.10129,5328.055831,-0.047657585,15.7022082,24.0173566,1.913508589,0.753812599,0.760742748,-0.851775324,0.351130683,-0.453294011,-0.948540534,0.445987592,-0.463679319,-0.736215951,0.390209019,-0.566821833,-0.905805658,0.400442753,-0.434673454,-0.975729161,0.465373793,-0.418473508,-0.799841247,0.492500681,-0.611113576,-0.780328956,0.476220511,-0.576425681,-0.793964077,0.505818559,-0.585270625,-0.725169705,0.406076834,-0.550990492,-0.637830236,0.395137996,-0.601007016,-0.82743508,0.466187139,-0.55192718,-0.9211568,0.443796551,-0.474689011,-0.868182886,0.357678793,-0.439492727,-0.872140538,0.367185397,-0.438315589,4
48.73397401,0.558271998,2.66381383,-0.350453287,2.14426769,9.956746792,22.13775045,0.108344721,2.742287694,14.13713041,-0.438726796,9.220828951,-0.001318258,2.569431407,18287.93967,1348.554942,97177.79465,4453.689436,0.04512312,14.3477474,33.09314539,1.24283832,1.117478471,1.073864781,-1.023280114,0.458307023,-0.356168237,-0.993869831,0.522596191,-0.468081222,-0.855557318,0.460381951,-0.498328057,-0.856952612,0.383897382,-0.420010312,-0.803200957,0.304541027,-0.432267446,-0.776886508,0.438245315,-0.592691658,-0.79772201,0.474680864,-0.608553563,-0.7619986,0.389069612,-0.562162,-0.834421313,0.513337397,-0.589863302,-0.626804099,0.289200856,-0.580004292,-0.84311916,0.372389581,-0.4522162,-0.989604648,0.554602011,-0.44480348,-1.032440756,0.441251672,-0.370552782,-1.027899655,0.435412334,-0.318450057,4
41.70349537,0.606819986,2.441617126,-0.231636989,2.237824916,10.58297763,51.6306795,-0.129072701,2.803120861,16.34308115,-2.919421805,8.547294065,0.022159493,2.6515245,17893.58774,1443.791238,94665.69406,4808.94117,-0.004461082,15.16201246,23.96568935,2.64834778,1.090368852,1.037122419,-1.000147352,0.440311114,-0.366139283,-0.920099033,0.404171776,-0.433779127,-0.796077662,0.420930523,-0.475154237,-0.84495423,0.408876911,-0.507680175,-0.870818609,0.411659822,-0.444902026,-0.762307281,0.400685994,-0.555932142,-0.706337924,0.361851224,-0.595969663,-0.75439238,0.377015731,-0.520805054,-0.855533964,0.435756169,-0.466807731,-0.774104123,0.457420822,-0.575673321,-0.849112959,0.3881763,-0.472964628,-1.056605312,0.527139751,-0.413834557,-0.964011556,0.490966459,-0.445676698,-1.033643076,0.491902696,-0.391698839,4
20.03396709,0.892333593,1.681786269,0.553831164,2.064675545,9.149016264,-2.066071386,0.072785015,2.618698061,14.73796858,-0.897108778,5.440018062,0.004510069,2.382663907,7010.205086,1261.930866,31788.62464,4264.323097,-0.021193098,13.39006612,4.199050574,0.745619025,0.839551206,0.791024087,-0.612701197,0.491706926,-0.383364949,-0.632747029,0.423076264,-0.451520116,-1.057655175,0.617110407,-0.432190804,-0.615798798,0.615995237,-0.442693613,-0.719008002,0.592076022,-0.51397711,-0.705970162,0.480756063,-0.492048295,-0.686086538,0.497119414,-0.537044611,-0.693980874,0.564388325,-0.551382729,-0.908209074,0.569224972,-0.528153169,-0.896847197,0.539726369,-0.499565777,-0.865085244,0.478193067,-0.476363038,-1.052154989,0.571277225,-0.381149401,-1.001607753,0.599878334,-0.44684382,-0.962570242,0.582424511,-0.466848035,4
17.82893269,0.919649198,1.692396998,0.785878759,1.95053464,12.26786292,-4.283607138,-0.163142983,2.477207076,14.79850033,-0.994148939,5.073119849,0.006630501,2.438508729,6264.588412,1187.792434,28013.41279,3757.498639,-0.007568113,12.05371675,5.411354786,0.841414713,0.490267095,0.490478193,-0.501167902,0.473684381,-0.500423854,-0.58669903,0.428394851,-0.550997462,-0.877324007,0.555366808,-0.561084905,-0.521612316,0.501081976,-0.498392702,-0.427723958,0.416611458,-0.477784025,-0.54001495,0.438498317,-0.510346526,-0.635755181,0.384875687,-0.567989355,-0.863107935,0.630242148,-0.568777428,-0.955551683,0.495904534,-0.411043828,-0.776307577,0.489425684,-0.54894772,-0.935629289,0.543189321,-0.483610387,-0.883660277,0.437341026,-0.435195096,-0.905177952,0.486705692,-0.440927831,-0.806752563,0.496926303,-0.510691784,4
20.32521429,0.935049888,1.670814653,0.322557493,2.156529483,11.96813704,-0.592331928,-0.026306374,2.681710392,15.33351325,1.66093022,5.30465074,-0.006405336,2.786813005,7543.592394,1574.747124,34152.27752,5527.897589,0.014958735,14.83502765,5.959466957,1.272609507,0.828300214,0.726975782,-0.533598058,0.562343484,-0.446416838,-0.656022218,0.467635362,-0.558612772,-0.885760551,0.516796178,-0.495738219,-0.532742095,0.478930776,-0.47652513,-0.599237322,0.539262403,-0.493081307,-0.594777537,0.380449527,-0.574909489,-0.511389638,0.304281084,-0.589049589,-0.662443367,0.466292089,-0.558264614,-0.908874664,0.491255607,-0.456570177,-0.884268643,0.505203335,-0.513662573,-0.818426788,0.412003543,-0.498077742,-0.817356819,0.422487072,-0.509422923,-0.858123116,0.440761848,-0.462307506,-0.757001039,0.504462637,-0.518841032,4
19.48322416,0.92178166,1.676484984,0.650431047,2.117200624,11.61954323,3.371315666,0.219933548,2.656343588,14.2263642,1.292707142,5.214108087,-0.003158438,2.588259416,6849.346776,1393.752746,32149.69582,4555.803684,-0.012865323,13.94402633,4.980954705,0.763782695,1.315463442,0.784226893,-0.484321265,0.419866115,-0.491117906,-0.669399062,0.495422501,-0.570021448,-0.83433543,0.390670285,-0.4563239,-0.481817278,0.447902961,-0.531219761,-0.508376248,0.453721303,-0.505530124,-0.655355097,0.432660004,-0.457736759,-0.652656464,0.466631875,-0.574926532,-0.654381468,0.423366614,-0.486568527,-0.937409216,0.571333467,-0.462672493,-0.806318989,0.418982376,-0.401580888,-0.877486615,0.428084722,-0.426895607,-0.981102804,0.55471397,-0.477728368,-0.93530682,0.532442489,-0.424405383,-0.764012246,0.445280185,-0.513169581,4
17.5238203,0.950223821,1.661388253,0.68955125,2.153060713,12.27029552,-3.383639866,0.004594924,2.621721092,14.6935353,-0.705485505,4.968811137,-0.003661284,2.507656998,5654.613931,1302.793839,25281.64101,4242.676291,0.011675241,13.91697278,4.108463006,2.045383269,1.098313705,0.619988445,-0.464488081,0.401790526,-0.469736641,-0.52598063,0.428605354,-0.469603134,-0.930169198,0.477451867,-0.42225518,-0.391215983,0.434172116,-0.439824978,-0.470195787,0.444346215,-0.441929994,-0.546663334,0.417273774,-0.508600915,-0.633375656,0.479990537,-0.472225181,-0.630908984,0.356882579,-0.468130618,-0.781857911,0.426351665,-0.429178148,-0.747010273,0.466215729,-0.509687401,-0.926934654,0.433184992,-0.358184258,-0.801634646,0.268486352,-0.334923828,-0.770715678,0.391372695,-0.42919566,-0.689875474,0.322321575,-0.461403497,4
78.37179094,0.498299543,2.83602061,1.733950692,2.380363772,12.54643476,7.342042594,0.349150213,3.024017456,17.18462782,0.897576397,11.93342,-0.00755719,2.545047654,29486.06915,1341.689004,186209.8131,4470.465924,0.044605878,16.56321735,15.34820291,5.887732874,2.055376861,1.580956086,-1.267047143,0.563675396,-0.241461944,-1.174135922,0.534135917,-0.292605704,-1.242749562,0.633303402,-0.318668686,-1.101962067,0.570430755,-0.390933322,-1.019353788,0.46189959,-0.359754904,-1.074355739,0.574593669,-0.430744725,-0.801469624,0.520768996,-0.578294224,-0.75550106,0.452557783,-0.536458989,-0.912904882,0.475638356,-0.461369612,-0.916655879,0.481228209,-0.478438929,-1.099329096,0.450192332,-0.277495202,-1.166668763,0.534546974,-0.29304455,-1.237484476,0.531933731,-0.222894863,-1.226298678,0.580087601,-0.279126247,4
87.35886644,0.56271609,2.423166076,-0.000252021,2.878541628,13.15353883,1.910333255,0.166385021,3.750454652,18.29215207,2.398904226,12.50258622,0.009168739,3.038027255,34520.95787,1837.659962,207232.9724,6388.283481,0.033169275,22.57263747,24.7678834,4.91383185,6.081410819,4.50959153,-1.263146832,0.5821006,-0.234277244,-1.219378061,0.563344933,-0.249381896,-1.192197825,0.636814065,-0.350574002,-1.075810838,0.447744864,-0.27576561,-1.104654222,0.515747158,-0.322850387,-1.174333821,0.590872135,-0.321762655,-0.782827103,0.450074036,-0.451262288,-0.914627045,0.566429783,-0.539195035,-0.932556462,0.476516103,-0.384255491,-0.967936571,0.528043386,-0.407592269,-1.210000711,0.623013617,-0.288894122,-1.307766762,0.734234786,-0.344949199,-1.281289829,0.61953818,-0.240955619,-1.285500956,0.708559679,-0.319358557,4
111.5748959,0.468756224,2.813169856,0.213355614,2.437327068,11.42361466,-3.47761845,-0.023743139,3.369066147,16.14998417,-5.146393641,14.01872642,-0.014767951,2.522030024,47876.84902,1336.495281,307398.749,4361.92306,-0.056843564,17.55367865,41.65035051,16.36488374,3.808213405,2.543087896,-1.522973961,0.797027292,-0.223147057,-1.337477908,0.574870796,-0.187308076,-1.521762465,0.873066737,-0.299681194,-1.388072339,0.73053008,-0.28347601,-1.281607665,0.666873209,-0.310297708,-1.20182788,0.562970137,-0.292691588,-0.688805551,0.311497908,-0.484807364,-0.85354414,0.493496877,-0.558470963,-1.155790924,0.531794346,-0.28666759,-1.054344348,0.495347225,-0.294818781,-1.378607369,0.687111237,-0.223906681,-1.460546908,0.71847312,-0.205477384,-1.340658409,0.601736149,-0.181611295,-1.409685744,0.723864773,-0.249306277,4
129.139486,0.444731225,3.009486138,0.080948171,2.629164656,11.64689518,-2.990882722,0.219309302,3.47143804,15.26903577,-5.356886873,15.20745444,0.010355477,2.468799416,54797.81634,1242.563995,354631.8801,3735.804836,-0.036772038,18.09319318,45.10044551,13.46398485,5.118375035,2.370943956,-1.517398443,0.742530029,-0.187448164,-1.441279067,0.738666686,-0.252811946,-1.3583429,0.643471591,-0.231183855,-1.178174499,0.529552389,-0.297114144,-1.164773712,0.515430497,-0.311784615,-1.287033973,0.730855032,-0.385760772,-0.976275934,0.595299746,-0.48403794,-0.882951287,0.44419462,-0.433824639,-1.042050446,0.580529841,-0.382320578,-0.995725064,0.436650804,-0.337490143,-1.285236352,0.619414445,-0.254971508,-1.466479988,0.756490393,-0.241079849,-1.358226953,0.642739587,-0.219401134,-1.418421409,0.742543888,-0.261334016,4
90.38730955,0.513209975,2.625736944,-0.071085318,2.600183534,13.08387297,-1.979943953,-0.038268121,3.455653996,16.77455729,-3.115275451,12.73286391,2.90E-05,2.664728451,36321.29139,1479.532444,219802.7911,5003.09572,-0.035474206,19.33231587,24.31085443,10.33621745,3.650200695,3.713886054,-1.365434925,0.678059484,-0.259642269,-1.293989401,0.62476776,-0.248887609,-1.283082525,0.604484907,-0.260057221,-1.279550336,0.657116148,-0.300095922,-1.066034678,0.501215018,-0.303748557,-1.151754054,0.484205339,-0.212019685,-0.857427465,0.430230882,-0.410820316,-0.767356642,0.377934266,-0.468799088,-0.898242778,0.452941748,-0.369211311,-0.960122857,0.533530313,-0.416601451,-1.256446402,0.606566466,-0.262184013,-1.345951813,0.555402134,-0.147854995,-1.27711217,0.546125125,-0.169343332,-1.380226273,0.64496667,-0.182091426,4
136.0087745,0.42666212,3.191188007,0.036476467,2.602210793,13.00401143,-5.933842013,-0.275970173,3.525369851,16.17723773,6.406427923,15.87721881,-0.002129015,2.707005764,61182.4037,1474.99563,399170.7014,4852.112239,0.044175022,19.48118227,36.6886962,6.426907949,3.959816683,2.326895336,-1.377298468,0.64793031,-0.218201848,-1.263534193,0.581071827,-0.281861823,-1.371954501,0.717428311,-0.308615547,-1.287483359,0.630175995,-0.291550632,-1.236805153,0.597638495,-0.321957477,-1.185418522,0.566810559,-0.344697266,-0.852511434,0.439092064,-0.505349234,-0.864635207,0.443377366,-0.485437369,-1.04461869,0.532680768,-0.389058992,-0.922727868,0.472342324,-0.387851286,-1.271880288,0.588285609,-0.245722689,-1.351228505,0.646400281,-0.247524555,-1.389233159,0.659953464,-0.215788983,-1.317844617,0.604867605,-0.243143609,4
55.47669885,0.586774229,2.432014806,1.566701956,2.305788953,15.00761657,3.20917536,0.402233415,2.954916007,17.8071096,4.037066625,9.806024505,-0.025983288,2.693815496,23520.7764,1501.44789,138633.6943,5384.712582,-0.003989153,15.94342032,14.42380578,12.58900343,2.757242698,1.694629212,-1.246016566,0.555241644,-0.240195854,-1.154835117,0.465024912,-0.249456293,-1.061021537,0.485104977,-0.340089681,-1.084823822,0.45875504,-0.288357531,-1.072058264,0.532515102,-0.369361363,-1.182744855,0.63036483,-0.356527013,-0.844859722,0.462314655,-0.485779043,-0.874505591,0.54038725,-0.540013498,-0.743036365,0.47026376,-0.542694962,-0.802404822,0.43863897,-0.4959518,-1.119867231,0.545718385,-0.328983771,-1.192510967,0.623993133,-0.343787926,-1.140997869,0.4641677,-0.226000345,-1.160513864,0.602641835,-0.350261659,4
