Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Result
-0.057751856,-0.146257564,-0.200688847,-0.14722773,-0.273033054,-0.095862835,-0.034060369,1.028245154,-0.288282109,-0.112419541,1.022903217,-0.479296459,-0.026326272,-0.142940931,-0.323986109,-0.035383076,-0.292255716,-0.032578173,-0.296378769,-0.040205161,-0.581879174,-0.257941946,-0.532577674,-0.154785796,-0.700873865,0.930380713,-0.766267903,-0.337355548,0.287826564,-0.348892115,-0.484782955,0.104583296,0.087034706,-0.40846855,0.38493185,-0.290065744,-0.075226901,-0.314312123,0.231894757,-0.129720122,0.812502473,-1.122564678,-0.268590023,0.257200512,-0.832206864,0.788393694,0.211049782,-1.826654668,-0.067173561,0.225721201,-0.740077995,-0.498698815,0.669809158,-0.902888504,-0.44432515,0.247111744,-0.19342111,-0.839588236,0.45804645,0.287958759,-0.679419719,0.363048491,-0.21108819,-0.427942972,0.054749023,0.460796362,4
-0.051283691,-0.646444184,0.648582528,0.337237057,-0.257694088,-0.086181556,-0.034759166,0.489268829,-0.270551962,-0.082240431,0.140316835,-0.17462176,0.048556593,-0.141479994,-0.241405465,-0.035380524,-0.232873756,-0.032576414,0.037298061,-0.040073886,0.120283861,-0.161038483,-0.538792906,-0.154171756,-0.905581009,0.893622814,-0.432078898,-0.485435217,0.231337402,-0.458167851,-0.694443493,0.319130675,-0.019134144,-0.410530891,0.128726593,-0.086046624,-0.106141297,-0.317518604,0.044397004,-0.012200853,0.131123334,-0.616717736,0.336712196,-0.519116106,-0.459431962,0.202965284,0.017749909,-0.766672755,-0.372258822,0.083307563,-0.340363898,-0.583954231,0.057776333,0.002176406,-0.873550274,0.310342309,0.236083426,-1.093356192,0.643049931,0.296428464,-0.869280233,0.386646524,0.068949713,-0.459011249,-0.12476257,0.574995076,4
-0.047077372,-0.803547165,0.754493781,-0.398793658,-0.213142875,-0.095038524,-0.037189882,0.809764547,-0.224068432,-0.117746184,-0.797874424,0.0045618,-0.043361633,-0.124618063,-0.179691913,-0.035239573,-0.198828064,-0.032546419,-0.114831384,-0.039878301,-0.180639695,-0.464964667,0.062188907,-0.15320869,-0.981818695,0.856073444,-0.251114923,-0.655031188,0.392617198,-0.211776467,-0.89510314,0.590058671,-0.21831749,-0.764121331,0.498325638,-0.254909128,-0.955141691,0.289718598,0.186296198,-0.870073238,0.596346228,-0.165168221,-0.315619879,0.018641911,0.51548426,-0.56432175,0.639890337,-0.595789007,-0.507397016,0.622075183,-0.673587781,-0.661133867,0.548956548,-0.463696075,-0.883317149,0.396351161,0.119686078,-0.81121192,0.517886015,-0.161718007,-0.889788009,0.42043157,0.173654814,-0.895838133,0.236750896,0.733170582,4
-0.046482376,-0.955968749,1.336428938,-0.175573758,-0.243841621,-0.096414959,-0.033825174,1.051239097,-0.245964915,-0.112408761,1.402473397,0.048971965,-0.036663418,-0.138009703,-0.153441181,-0.03535448,-0.175021493,-0.032574426,-0.180139988,-0.040005992,0.005008468,1.043510649,0.174939533,-0.153568265,-1.01919809,0.908253416,-0.236140037,-0.554607527,0.278522146,-0.253956591,-1.101982945,0.698169219,-0.043232194,-0.7016429,0.777041911,-0.989594286,-0.783836103,-0.211209174,0.671708132,-0.706891915,0.749937248,-1.047930522,0.134667,-0.637698632,0.231651345,-0.196550422,0.140827432,-0.596418899,-0.176936388,0.029018007,-0.558571846,-0.932816853,0.781601396,-0.510231898,-0.940061662,0.51642368,-0.068049481,-0.90578935,0.739957845,-0.392559811,-0.896914969,0.547669152,-0.098818116,-0.636521217,-0.029627476,0.571046432,4
-0.046023414,-0.529872989,0.65448429,-0.139848931,-0.177440491,-0.06172658,-0.036812135,0.609126475,-0.188349266,-0.058538976,-0.642440292,0.027367566,0.029721833,-0.079938377,-0.158214625,-0.034718015,-0.178029034,-0.03238434,-0.174291264,-0.039349491,0.694701019,0.108654095,-0.063631909,-0.150153678,-0.739716591,0.57770195,-0.33433336,-0.267508209,0.371160658,-1.277118643,-0.571768494,0.287768716,-0.28937094,-0.223940894,0.721675386,-1.79014191,-0.727970103,0.087571268,-0.007489291,-0.576292256,0.657584773,-0.822270472,-0.084554657,0.154551026,-0.810702185,-0.241609344,0.326771496,-0.509812851,-0.253668123,0.502018357,-0.820590983,-0.089911288,0.05569886,-0.631253732,-0.221534797,0.535617625,-0.731221324,-0.674125026,0.401535498,-0.114056019,-0.308757407,0.183433623,-0.503622403,-0.718196584,0.597850421,-0.162633329,4
-0.04917768,-0.665535713,0.574653081,-0.172898794,-0.216734195,-0.0866416,-0.113335912,-0.428143687,-0.230864624,-0.102822438,-0.338857336,-0.077497746,-0.024728392,-0.125096411,-0.20125576,-0.035226923,-0.20913365,-0.032542926,-0.215040065,-0.039839121,-0.310075695,-0.536013784,-0.275634624,-0.152694509,-1.10270554,0.959716469,-0.182231128,-0.650014997,0.102716382,0.20294412,-0.65957959,0.223096576,-0.033520559,-0.607745938,0.340298021,-0.380841599,-0.7363058,0.190951438,-0.162316607,-0.731177151,0.841355082,-0.877658098,-0.15529565,0.147877042,0.094685336,-0.121344725,0.260505207,-0.606721353,-0.113174375,-0.116284857,-0.10561966,-0.392492994,0.122015079,-0.237132177,-0.684326897,0.365828694,-0.058116314,-0.914736878,0.792479679,-0.328276743,-0.826303566,0.957982447,-0.827235578,-0.70066201,0.363893617,0.217560939,4
-0.052074112,-0.391021865,0.107181452,-0.299763641,-0.200828073,-0.098274528,-0.032649002,-0.001474323,-0.213321445,-0.108211528,-0.447498832,-0.194450249,0.071838581,-0.107999132,-0.25334727,-0.035056588,-0.247308505,-0.03249762,0.121329525,-0.03966467,-0.494443986,0.426208483,-0.359748728,-0.152995174,-0.883187654,0.980181993,-0.60879306,-0.655883532,0.454008913,-0.495625302,-0.427662273,0.321020866,-0.442471581,-0.293340261,0.368034117,-0.878896265,-0.60990956,-0.003701716,0.527945071,-0.053646051,0.143131333,-0.564800963,-0.25264625,0.011792595,0.149203892,-0.081279025,0.09895986,-0.546905117,0.025425617,0.113012634,-0.65651952,-0.331524263,0.244997648,-0.528551261,-0.292729928,0.130916366,-0.094753026,-0.846964419,0.631091377,-0.100230087,-0.40603861,0.323303079,-0.220372701,-0.579147937,0.266045766,0.207348366,4
-0.05147799,-0.451917317,-0.108980746,-0.009087905,-0.207435269,-0.059933472,-0.033122344,0.326233681,-0.219813262,-0.028889324,0.970248353,-0.147339154,-0.039725542,-0.133951191,-0.238829984,-0.035321225,-0.236188078,-0.032561262,0.098372311,-0.039737637,-0.153833266,0.248606005,-0.07390884,-0.149691859,-1.003773161,1.159371618,-0.515604642,-1.175376618,1.377486101,-0.697256871,-0.897546763,0.993495498,-0.612167578,-1.13713545,0.775184997,-0.239770769,-0.658539593,-0.230645458,1.333195255,-0.768466156,0.374091392,0.107568548,0.117141881,-0.736808543,0.602472882,-0.465513113,0.620440068,-0.22474504,-0.749384285,0.590627375,-0.031203761,-0.956357517,0.862238602,-0.095919582,-0.950093015,0.869496162,-0.148751628,-1.045720585,1.174539799,-0.405442654,-0.912421343,0.911799202,-0.272835304,-0.579062165,0.502453845,0.434290505,4
-0.047868688,-0.825700572,0.875942113,-0.395668404,-0.230254157,-0.087123909,-0.030388564,-0.632881937,-0.244302569,-0.104488904,-0.929186787,-0.024843479,-0.075555687,-0.130451723,-0.18087002,-0.035277458,-0.195656225,-0.03254923,-0.035889273,-0.039918277,0.292566277,1.418495294,-0.293077014,-0.153193751,-0.832361205,0.723054742,-0.372965931,-0.829061358,0.595955411,-0.200999272,-0.78790972,0.305238236,0.013641912,-0.866876014,0.297841975,-0.022563513,-0.532411482,-0.26296567,1.292943313,-0.895046852,0.680892509,-0.279600571,0.050256573,-0.756178342,0.406959396,-0.188996247,0.167037258,-0.553195019,-0.427299777,-0.000972413,0.053221925,-0.415677765,-0.113395981,0.100483051,-0.668599343,0.242273737,0.119937726,-1.154899939,0.74396549,0.021138562,-0.710108322,0.302151082,0.042528564,-0.890304141,0.184870484,0.78497178,4
-0.04582568,-0.867807831,0.821782614,-0.39199106,-0.215135679,-0.095217027,-0.032722327,-0.253246368,-0.219281298,-0.116555184,0.075026325,0.048303468,-0.015557709,-0.128660523,-0.168507056,-0.035264191,-0.188235346,-0.032555738,-0.06659829,-0.039897327,0.939630171,0.289017981,0.215648798,-0.152379885,-0.859033333,0.691208176,-0.16751505,-0.795241644,0.464802302,-0.005698874,-1.153811897,0.567703573,0.270508174,-0.907277073,0.549998097,-0.277139571,-0.267496908,-0.285282716,0.732345161,-0.699891994,0.559238015,-0.291476193,-0.79100657,0.087137964,0.308783259,-0.614045976,0.591596064,-0.398529717,-0.721739528,0.234907419,0.380312368,-0.844525604,0.625083578,-0.108138429,-0.648037676,0.136096963,0.283516955,-1.353745081,1.083458666,0.017516396,-0.882403381,0.542044254,-0.113216401,-0.873318693,0.190907372,0.729063347,4
-0.0521623,-0.707273951,0.481492692,-0.269828002,-0.253939755,-0.108052496,-0.034327843,0.219350426,-0.257153659,-0.11703244,-0.475000401,-0.176949622,-0.034547122,-0.145194984,-0.246366998,-0.035401791,-0.242329656,-0.032579558,-0.028921371,-0.040053846,-0.040871073,1.317700775,-0.169045037,-0.151552083,-0.697712283,0.602465521,-0.158305334,-0.933277722,0.574629168,0.119162013,-0.898406813,0.516042687,0.12046344,-1.1439036,0.712751283,0.176893231,-0.792223495,-0.302692628,0.927002732,-0.965136381,0.692799464,0.224406588,-0.316563611,-0.257982758,0.344403446,-0.091630654,0.28316551,-0.604828358,-0.804012917,0.730265258,-0.101698965,-0.885441927,0.476587899,0.389947115,-1.167165936,0.509554908,0.577283625,-1.129218739,0.733152756,0.187487354,-0.975306756,0.687015342,-0.061626307,-0.828218823,0.669878229,0.150218573,4
-0.0507316,-0.712880735,0.300246189,-0.234631925,-0.232150399,-0.095356773,-0.034701174,0.314088152,-0.235128295,-0.107219738,0.815647521,-0.113981019,0.04592873,-0.13924895,-0.211711593,-0.035363442,-0.21924808,-0.03257716,0.013723852,-0.040008034,-0.034320691,-0.021513131,0.170381833,-0.149650757,-1.26757455,1.307910222,-0.259736524,-0.855480631,0.318291353,0.295423021,-1.283611213,0.936566896,0.071004654,-0.786432618,0.308038618,0.396474071,-0.63558702,-0.204734162,0.487587719,-0.920743448,0.656474447,0.261722505,-0.511186316,-0.412692142,0.664200421,-0.493502884,0.509064443,-0.441067407,-0.942814676,0.680153028,0.002465181,-0.928337261,0.440091234,0.472588906,-1.268282545,0.997435205,0.239113709,-1.446203569,1.255262028,0.076286102,-1.101133663,0.681766592,0.226996505,-0.968413708,0.497124388,0.6398776,4
-0.045574961,-0.76674553,0.381692738,-0.26158822,-0.190610871,-0.078812197,-0.030995209,-0.490843525,-0.19205822,-0.106958336,0.036000418,0.053739362,-0.064839173,-0.118423338,-0.157731524,-0.035141852,-0.178176141,-0.032515716,0.050974073,-0.039670388,0.734264248,0.161272337,0.781847065,-0.148152303,-1.243126332,1.335799742,-0.373104975,-1.153198606,0.740282293,0.337411558,-1.151148722,0.648481859,0.444345896,-0.977793492,0.633122115,-0.122463183,-0.455254752,-0.13791045,0.65449332,-0.759536661,0.48037882,-0.156460397,-0.653191909,0.426746221,-0.233526673,-0.033664993,-0.067364964,-0.534405423,-0.679405136,0.168215207,0.290779851,-0.888839372,0.319957973,0.48424775,-1.157910601,0.56552028,0.44788286,-1.442559249,1.019292646,0.421544758,-1.12579617,0.626982907,0.314883302,-0.839341307,0.296690132,0.85818599,4
-0.051361743,-0.376263551,0.015566148,-0.196285485,-0.185753846,-0.078767279,-0.036418878,0.396722574,-0.192206076,-0.068144093,-1.062609231,-0.162673081,-0.093318354,-0.099834098,-0.233570447,-0.034955423,-0.233434555,-0.032456749,-0.228398773,-0.039376021,-0.391631342,0.976214267,-0.090173953,-0.15457864,-0.538017664,0.376624023,-0.207301627,-0.339748148,0.415504469,-0.725359839,-0.550824409,0.454235236,-0.336744906,-0.083513815,0.34203741,-1.117393906,0.135538375,-0.846808574,0.768075621,-0.466852589,0.278533931,-0.313270446,-0.246197724,-0.237491369,-0.23235409,0.211490641,-0.113375211,-0.836347627,-0.421210606,0.148823469,-0.068528519,-0.766745956,0.621979498,-0.221965275,-0.67240838,0.752917683,-0.4692856,-0.779357506,0.417690017,0.083169226,-0.225080841,0.257311404,-0.682254511,-0.257319691,-0.485751981,0.965975789,4
-0.05330809,-0.449226735,0.085852352,-0.184157603,-0.225279149,-0.097552461,-0.033917202,-1.312397319,-0.237184237,-0.113455528,-0.39016816,-0.250051795,-0.030067847,-0.115518167,-0.267051119,-0.035139965,-0.256329826,-0.032518207,-0.06972493,-0.039919835,-0.451479778,1.132510765,-0.455079853,-0.15244202,-0.501305756,0.473918376,-0.382871337,-0.417022832,0.372039242,-0.674886252,-0.578135181,0.379079684,-0.187496743,-0.579096972,0.412239579,-0.355785967,0.122259913,-0.328841177,0.243612537,-0.160093263,0.199363199,-0.524015109,-0.616276437,0.205279883,-0.160958066,-0.210905509,0.414365025,-0.715931126,-0.910457988,0.604459004,0.189102824,-0.761249354,0.356705357,0.237699429,-0.705872788,0.664624112,-0.192046554,-0.916561127,0.541519993,0.107443029,-0.546559467,0.537524405,-0.690070015,-0.534136701,0.243557844,0.323424193,4
-0.053170561,-0.464801326,0.295199304,-0.229791123,-0.222241495,-0.080589311,-0.034898632,-0.282700176,-0.239852416,-0.109583584,1.295061772,-0.244952472,-0.068516361,-0.112694503,-0.254002194,-0.035094434,-0.247536062,-0.032504429,-0.216683033,-0.039834102,-0.551259296,0.015644355,-0.362981705,-0.154281309,-0.180700803,0.286318575,-0.699559161,-0.228114862,0.248802216,-0.554830858,-0.297604136,0.193320188,-0.484873913,-0.427257779,0.176048564,-0.392792629,-0.045936314,-0.204764469,0.212011882,-0.286340345,0.125312519,-0.438186369,-0.397642024,0.38384791,-0.540382255,0.060564076,0.234238523,-1.044678418,-0.400065666,0.029925619,-0.175698891,-0.307315055,-0.019348926,-0.294479778,-0.583686229,0.218223077,-0.173785202,-0.520832951,0.201142725,-0.240839125,-0.625270831,0.253576654,-0.190975258,-0.348057292,-0.122232857,0.154758937,4
-0.052925475,-0.456818628,0.103783559,-0.331122543,-0.216808903,-0.10037644,-0.030756853,-0.224312609,-0.224260151,-0.10865636,0.133531434,-0.22618378,-0.0300609,-0.11720543,-0.261144099,-0.035113584,-0.253964569,-0.032504945,-0.172871555,-0.039746382,-0.537200374,0.033508461,0.015147756,-0.152761678,-0.933306817,0.99144297,-0.343289388,-0.050931044,0.021767005,-0.46641008,-0.724488069,0.451162802,-0.068430644,-0.407540906,0.385064007,-0.680928858,-0.274780564,-0.233480688,0.25257083,-0.526139091,0.378919967,-0.216819263,-0.341387254,0.160103179,-0.579318061,0.127801434,0.196174129,-0.738597556,-0.555497517,0.209555199,-0.062827292,-0.315525076,0.142150133,-0.40600209,-0.501074433,0.197234678,-0.054075521,-1.199325956,1.129176955,-0.417583555,-0.52346559,0.506170761,-0.348907877,-0.905275012,0.626995283,0.212305426,4
-0.048032787,-0.64262007,0.03853067,-0.144063293,-0.206325947,-0.108727029,-0.036359646,0.024686061,-0.206776538,-0.102186988,-0.918953278,-0.03601685,0.036550213,-0.129968093,-0.179843437,-0.035280773,-0.193660649,-0.032558393,0.020123347,-0.039830633,-0.143186226,0.22624065,3.93894163,-0.153506592,-1.051340465,0.873535554,0.229016826,-0.962198721,0.536185468,0.692513969,-1.553871932,0.936328829,0.639416725,-1.035529038,0.348957262,0.592805865,-0.41708224,-0.291973377,0.827123602,-1.019492494,0.503968598,0.397344297,-0.830727828,1.015926622,-0.687853109,-0.642109565,0.739507358,-0.521920264,-1.207743271,0.783728066,0.4752234,-0.664660425,0.220097637,0.137727159,-0.958157442,0.315777332,0.647861036,-1.406631431,0.583358782,1.006928964,-0.916095962,0.315011921,0.679732778,-1.034980261,0.295828712,1.353120692,4
-0.051806658,-0.403418779,0.054609103,-0.218881661,-0.204783715,-0.094305865,-0.03991087,0.290326875,-0.214224703,-0.095017224,0.339224219,-0.177005057,-0.057015239,-0.119507559,-0.234742696,-0.035180175,-0.233645719,-0.032529065,-0.135020619,-0.039631308,-0.142427397,-0.494961695,-0.100006649,-0.151419103,-0.649287259,0.779015099,-0.677517666,-0.591391468,0.786757849,-0.359219675,-0.48321874,0.343525858,-0.237379834,-0.72904467,0.454566656,-0.311801181,0.782118935,-0.960582676,0.275003921,-0.879073391,0.906280795,-0.533751323,0.048817391,-1.114419691,0.701248162,-0.108334932,0.361159028,-0.693770691,-0.855979219,0.845242786,-0.431680834,-0.729528589,0.727595659,-0.637743065,-0.735102602,0.804843936,-0.542179896,-1.000509366,0.812921905,-0.16939,-0.80600631,0.760276162,-0.69500772,-0.328028928,-0.419781881,0.913680743,4
-0.050701238,-0.649864687,0.477613169,-0.359312198,-0.242771636,-0.105938094,-0.035082527,-0.033855382,-0.250371038,-0.116638981,-0.432928544,-0.146841063,-0.046421445,-0.141262728,-0.230648724,-0.035367222,-0.230835773,-0.032574654,0.152284771,-0.040001338,-0.090918238,0.407853316,-0.30739176,-0.154119799,-0.732627416,0.768496222,-0.416203181,-0.574527964,0.597791527,-0.109890745,-0.852016875,0.655604281,-0.238516946,-0.82794998,0.442201502,0.064173244,-0.612265551,0.51265866,-0.061019954,-1.217622895,1.281092801,-0.758544773,-0.204176407,-0.169019609,0.579324592,-0.148515711,0.340826248,-0.713101181,-0.411665452,0.27822506,-0.628858939,-0.622208209,0.196437636,-0.180773159,-0.99397902,0.591877943,-0.02131958,-1.096622465,0.786577288,-0.057948013,-0.81570986,0.433327276,-0.141953046,-0.678277524,-0.363158766,1.426355313,4
-0.050968451,-0.682641001,0.460090783,-0.275837525,-0.24683456,-0.101406587,-0.020898901,0.276128673,-0.247952599,-0.115936211,0.792419996,-0.152258838,0.036950588,-0.143619768,-0.232764941,-0.035376436,-0.23263025,-0.032577674,0.113994815,-0.040009407,-0.142839793,0.058391165,-0.439169968,-0.153423851,-0.413810504,0.212961201,-0.113482207,-0.497525327,0.177767285,-0.007530551,-0.82639368,0.551321645,-0.005695629,-0.922963444,0.367989798,0.138144949,-0.650060367,-0.213754145,1.093937166,-0.276696692,0.296688094,-0.563481403,-0.766356562,0.684454135,-0.474740832,-0.091802073,0.550320978,-1.032470906,-0.559509243,0.323259419,-0.299659502,-1.066845333,0.643435917,0.242146752,-1.101638332,0.580896174,0.315764312,-1.031507483,0.610668568,0.118126073,-1.007501859,0.549681299,0.076666154,-0.897234011,0.566229019,0.381591732,4
-0.050642623,-0.747220538,0.349363348,-0.312910033,-0.250945141,-0.118406122,-0.035185213,-0.503151805,-0.254447315,-0.122382506,0.121251144,-0.133616701,0.003869141,-0.145640304,-0.225550834,-0.035406774,-0.227383882,-0.032587249,-0.138545491,-0.040106329,-0.085619174,1.01495324,0.050413764,-0.149753626,-1.152079377,1.189262246,-0.265198003,-0.541632881,0.311008602,-0.085123627,-1.279937781,0.8622651,0.139944927,-0.995921247,0.716470599,-0.206127665,-0.59219087,-0.128046696,0.854626732,-0.915240362,0.629940779,-0.215424745,-0.374013959,0.241178522,-0.263716509,-0.399118241,0.68719532,-0.868327052,-0.555276758,0.175122574,0.007657779,-1.418705114,1.20797115,0.056756562,-1.386858376,0.836763586,0.502413902,-1.357790825,0.835630501,0.351687221,-1.072416466,0.584223354,0.464250736,-1.112395653,0.382482927,1.054428705,4
-0.05171315,-0.398522686,0.052832735,-0.123640961,-0.208587229,-0.020368402,-0.016182097,-0.160217973,-0.223861236,-0.0340034,-0.11493686,-0.180176703,-0.022823942,-0.093704505,-0.254848197,-0.034918886,-0.248087778,-0.032431424,-0.140031427,-0.039618029,-0.219786019,0.360150095,-0.307539314,-0.151496958,-0.325353401,0.377740674,-0.506235528,-0.315330916,0.464371177,-0.64811453,-0.571933538,0.281148007,-0.006720048,-0.434263094,0.358140533,-0.528700662,-0.110171009,0.042662501,-0.314550641,-0.366299755,-0.027864379,-0.333092587,-0.13379339,0.154319057,0.149878749,-0.243099901,0.416584514,-0.689191466,-0.218488208,-0.008016344,-0.380754081,-0.325678465,-0.068762418,0.103526103,-0.694077322,0.194517601,0.288593295,-0.826599057,0.425045814,0.147232818,-0.698702341,0.523100583,-0.01076863,-0.591366756,0.142990324,0.623272421,4
-0.047597948,-0.884198462,0.680588711,-0.492717715,-0.243497354,-0.096214989,-0.03585597,0.269924502,-0.241848767,-0.122207235,0.162532623,-0.011045932,0.002168413,-0.143224945,-0.191382285,-0.035390859,-0.206200056,-0.032584131,-0.170282095,-0.040031281,0.416987688,-0.228331331,0.228160704,-0.153812425,-1.062466904,1.024644301,-0.178788951,-0.72748423,0.354050448,0.423793579,-1.33364318,1.045279313,0.079920329,-1.178475657,0.510401737,0.343913436,-0.610353666,-0.005517644,0.718911817,-0.487183012,0.507061332,-0.778984578,-0.542212728,0.025492566,-0.128387912,-0.333116033,0.403639962,-0.597911616,-0.991480608,0.730123173,-0.005222164,-1.107064937,0.578209216,0.371479662,-1.428799432,0.931123521,0.320891851,-1.510765003,1.267108952,-0.063264565,-1.167440986,0.904466159,-0.068354702,-1.057994854,0.499586085,0.778314816,4
-0.050118609,-0.721083397,0.751883531,-0.271960671,-0.243451477,-0.108937798,-0.043866618,0.817210918,-0.250476916,-0.093955102,-0.481589867,-0.108465742,0.000498928,-0.123651964,-0.215711792,-0.035228085,-0.219754881,-0.032538271,-0.01473412,-0.03996739,0.316014403,0.293352733,-0.248880564,-0.154679665,-0.550749672,0.571873451,-0.577516915,-0.263309078,0.18821781,-0.76315404,-0.822500328,0.612477844,-0.405073824,-0.552463865,0.266452489,-0.422834679,0.224459789,-0.875095333,0.608977081,-0.32424821,0.382961894,-0.712554464,-0.110552265,-0.652831276,-0.023807607,0.072086867,-0.011771558,-0.742116967,-0.510905736,0.20758653,0.046984806,-0.626196321,0.327393209,-0.186923498,-0.830993033,0.247028602,0.365397797,-0.829388719,0.57253395,-0.294383614,-0.550370562,0.062281954,0.228033496,-0.367849957,-0.206276045,0.54952905,4
-0.056512557,-0.085140064,-0.082224142,0.189647379,-0.246094722,-0.09735445,-0.024560675,1.076569606,-0.262932325,-0.107596923,0.230494155,-0.433977799,-0.013365989,-0.114606629,-0.315413904,-0.03511883,-0.284018244,-0.03250915,-0.012257539,-0.039952109,-0.343582855,-0.633011426,-0.538402787,-0.155248506,0.320075905,0.400352948,-1.682675961,-0.385555145,0.317037447,-0.35472799,0.449849896,0.188663107,-1.544398807,0.005016261,0.167684921,-1.046464118,0.010530171,-0.061325686,-0.463017428,-0.395032082,0.285234579,-0.462659376,-0.836797148,0.499435475,-0.073212557,0.33720421,0.109450345,-1.135216656,0.041486268,0.196504746,-1.167886055,0.039446573,0.342411158,-1.60725255,0.130915535,0.174952614,-1.282473287,0.385949868,0.197731657,-1.421004127,-0.220043913,0.166321872,-1.01147456,0.045403057,0.086082043,-1.055109099,4
-0.05764131,-0.075487712,-0.148635536,0.078343968,-0.264713042,-0.134788022,-0.042477041,0.600979954,-0.281055941,-0.121426531,-0.257527119,-0.482137433,-0.049337145,-0.132927827,-0.319160905,-0.035301454,-0.288839232,-0.032560004,-0.098348914,-0.040066829,-0.368942488,-0.597771853,-0.640310873,-0.155276823,-0.14086525,0.557827873,-1.213705649,-0.734224005,0.340695766,-0.073280631,0.411365416,0.095152403,-1.142889524,-0.087457927,0.098945562,-0.557747372,-0.249251092,-0.367663822,0.765306606,-0.385342443,0.132463843,-0.03283512,-0.880783282,0.667881147,-0.388931094,-0.088578216,0.598935676,-0.965276995,-0.170224454,0.671452583,-1.464395089,0.027915146,0.100616361,-0.928521639,0.306871459,0.096671572,-0.969167834,0.235650354,0.122431798,-1.456180225,-0.02982576,0.196224671,-1.222395947,0.188686758,-0.01271507,-1.380301836,4
-0.058734217,-0.026293983,-0.31564673,-0.296624633,-0.2655631,-0.100335418,-0.035894718,-0.146594641,-0.285024208,-0.130139892,0.074054123,-0.533296278,0.024103534,-0.137438201,-0.346618483,-0.035333821,-0.308107091,-0.032569712,0.03742609,-0.040149817,-0.619104553,-0.613625143,-0.716768208,-0.156057021,-0.090535587,0.892872712,-1.864587432,-0.463610747,0.414256931,-0.719823161,0.039098551,0.556664885,-1.22018944,-0.397615537,0.61602004,-1.183022778,-0.369474028,-0.464463835,0.766999023,-0.718856086,0.857401502,-0.804944568,-0.647600687,1.151044645,-1.223859782,0.195892998,0.413756495,-0.924412649,0.12904516,0.123620011,-0.972332722,0.097562424,0.117431853,-0.933298574,0.093616904,0.3710684,-1.386170874,-0.10216311,0.8936896,-1.538049642,-0.089475143,0.144859884,-1.10109879,-0.056574938,0.175945466,-0.743584234,4
-0.057093588,-0.474299551,0.416251169,-0.106819991,-0.29628878,-0.116172056,-0.036780878,0.737151785,-0.310116855,-0.13244245,-0.403373787,-0.433094712,-0.075721733,-0.15474725,-0.320092853,-0.03546646,-0.290226833,-0.032599184,0.028773162,-0.040300249,-0.365232408,-0.582832206,-0.518664625,-0.154535652,-0.296537081,0.647428023,-1.071679264,-1.270876977,0.779716609,0.423955023,-0.18172152,0.239276944,-0.823144895,-0.517760471,0.171867774,-0.256985809,-0.275253887,-0.406449516,0.878941018,-0.08574815,0.242282152,-0.616218963,-0.359791802,0.491676566,-0.612986572,0.142200939,0.093345579,-0.65541934,-0.338283256,0.338946589,-0.545358651,-0.207721664,-0.032675419,-0.536541695,-0.001413169,0.099780098,-0.980717303,-0.321086889,0.689069256,-1.197596396,-0.268448976,-0.062664929,-0.359931379,-0.31070374,-0.090445454,-0.242580329,4
-0.056777485,-0.261755554,0.05574664,0.094152234,-0.270041859,-0.095680353,-0.030953821,0.180026797,-0.283468494,-0.121890228,-0.155150041,-0.436351995,-0.063940732,-0.132236186,-0.320280219,-0.035286253,-0.288535001,-0.032554632,-0.041244733,-0.040103489,-0.47070953,-0.394321114,-0.619293399,-0.155514963,-0.089342559,0.531938945,-1.309216721,-0.749563399,0.407376502,-0.20966711,0.183327718,0.133506318,-1.182581545,-0.211808796,0.136960023,-0.802965914,-0.362921399,-0.100120804,0.72475382,-0.278711522,0.301791919,-0.496839293,-0.28032512,-0.107365292,-0.003144858,-0.116736947,0.673216323,-1.44216048,-0.148695751,0.330247675,-1.000352929,-0.007211101,0.410267093,-1.61342823,0.401823775,0.160486437,-1.353699873,0.121952338,0.281555947,-1.249921287,-0.204715655,0.098597645,-0.689465642,0.162929749,-0.399744545,-0.569714592,4
